id,pulled_at,bus_stop_code,bus_stop_name,service_no,estimated_arrival,load_status
1,2026-06-18T13:23:36.531067,9023,Orchard (Opp Orchard Stn/ION),124,2026-06-18T13:31:46+08:00,SEA
2,2026-06-18T13:23:36.531067,9023,Orchard (Opp Orchard Stn/ION),143,2026-06-18T13:37:47+08:00,SEA
3,2026-06-18T13:23:36.531067,9023,Orchard (Opp Orchard Stn/ION),167,2026-06-18T13:30:55+08:00,SEA
4,2026-06-18T13:23:36.531067,9023,Orchard (Opp Orchard Stn/ION),190,2026-06-18T13:29:51+08:00,SEA
5,2026-06-18T13:23:36.531067,9023,Orchard (Opp Orchard Stn/ION),972,2026-06-18T13:28:21+08:00,SEA
6,2026-06-18T13:23:36.531067,9023,Orchard (Opp Orchard Stn/ION),972M,2026-06-18T13:25:17+08:00,SEA
7,2026-06-18T13:23:36.531067,28009,Jurong East Interchange,105,2026-06-18T13:29:00+08:00,SEA
8,2026-06-18T13:23:36.531067,28009,Jurong East Interchange,143,2026-06-18T13:31:00+08:00,SEA
9,2026-06-18T13:23:36.531067,28009,Jurong East Interchange,143M,2026-06-18T13:35:00+08:00,SEA
10,2026-06-18T13:23:36.531067,28009,Jurong East Interchange,183,2026-06-18T13:37:00+08:00,SEA
11,2026-06-18T13:23:36.531067,28009,Jurong East Interchange,197,2026-06-18T13:25:00+08:00,SEA
12,2026-06-18T13:23:36.531067,28009,Jurong East Interchange,333,2026-06-18T13:27:00+08:00,SEA
13,2026-06-18T13:23:36.531067,28009,Jurong East Interchange,334,2026-06-18T13:24:00+08:00,SEA
14,2026-06-18T13:23:36.531067,28009,Jurong East Interchange,335,2026-06-18T13:27:00+08:00,SEA
15,2026-06-18T13:23:36.531067,28009,Jurong East Interchange,41,2026-06-18T13:26:00+08:00,SEA
16,2026-06-18T13:23:36.531067,28009,Jurong East Interchange,49,2026-06-18T13:26:00+08:00,SEA
17,2026-06-18T13:23:36.531067,28009,Jurong East Interchange,506,2026-06-18T13:37:00+08:00,SEA
18,2026-06-18T13:23:36.531067,28009,Jurong East Interchange,51,2026-06-18T13:30:00+08:00,SEA
19,2026-06-18T13:23:36.531067,28009,Jurong East Interchange,52,2026-06-18T13:32:00+08:00,SEA
20,2026-06-18T13:23:36.531067,28009,Jurong East Interchange,66,2026-06-18T13:24:00+08:00,SEA
21,2026-06-18T13:23:36.531067,28009,Jurong East Interchange,98,2026-06-18T13:30:00+08:00,SEA
22,2026-06-18T13:23:36.531067,28009,Jurong East Interchange,98M,2026-06-18T13:38:00+08:00,SEA
23,2026-06-18T13:23:36.531067,28009,Jurong East Interchange,993,2026-06-18T13:35:00+08:00,SEA
24,2026-06-18T13:23:36.531067,75009,Tampines Interchange,10,2026-06-18T13:30:00+08:00,SEA
25,2026-06-18T13:23:36.531067,75009,Tampines Interchange,127,2026-06-18T13:25:00+08:00,SEA
26,2026-06-18T13:23:36.531067,75009,Tampines Interchange,19,2026-06-18T13:26:00+08:00,SEA
27,2026-06-18T13:23:36.531067,75009,Tampines Interchange,20,2026-06-18T13:33:00+08:00,SEA
28,2026-06-18T13:23:36.531067,75009,Tampines Interchange,23,2026-06-18T13:24:00+08:00,SEA
29,2026-06-18T13:23:36.531067,75009,Tampines Interchange,28,2026-06-18T13:32:00+08:00,SEA
30,2026-06-18T13:23:36.531067,75009,Tampines Interchange,29,2026-06-18T13:31:00+08:00,SEA
31,2026-06-18T13:23:36.531067,75009,Tampines Interchange,291,2026-06-18T13:22:49+08:00,SEA
32,2026-06-18T13:23:36.531067,75009,Tampines Interchange,292,2026-06-18T13:29:00+08:00,SEA
33,2026-06-18T13:23:36.531067,75009,Tampines Interchange,293,2026-06-18T13:24:00+08:00,SEA
34,2026-06-18T13:23:36.531067,75009,Tampines Interchange,296,2026-06-18T13:30:00+08:00,SEA
35,2026-06-18T13:23:36.531067,75009,Tampines Interchange,3,2026-06-18T13:29:00+08:00,SEA
36,2026-06-18T13:23:36.531067,75009,Tampines Interchange,31,2026-06-18T13:29:00+08:00,SEA
37,2026-06-18T13:23:36.531067,75009,Tampines Interchange,37,2026-06-18T13:33:00+08:00,SEA
38,2026-06-18T13:23:36.531067,75009,Tampines Interchange,38,2026-06-18T13:32:00+08:00,SEA
39,2026-06-18T13:23:36.531067,75009,Tampines Interchange,4,2026-06-18T13:27:00+08:00,SEA
40,2026-06-18T13:23:36.531067,75009,Tampines Interchange,65,2026-06-18T13:33:00+08:00,SEA
41,2026-06-18T13:23:36.531067,75009,Tampines Interchange,67,2026-06-18T13:31:00+08:00,SEA
42,2026-06-18T13:23:36.531067,75009,Tampines Interchange,68,2026-06-18T13:31:51+08:00,SEA
43,2026-06-18T13:23:36.531067,75009,Tampines Interchange,69,2026-06-18T13:26:00+08:00,SEA
44,2026-06-18T13:23:36.531067,75009,Tampines Interchange,72,2026-06-18T13:31:00+08:00,SEA
45,2026-06-18T13:23:36.531067,75009,Tampines Interchange,8,2026-06-18T13:37:00+08:00,SEA
46,2026-06-18T13:23:36.531067,75009,Tampines Interchange,81,2026-06-18T13:32:00+08:00,SEA
47,2026-06-18T13:23:36.531067,75009,Tampines Interchange,969,2026-06-18T13:25:00+08:00,SEA
48,2026-06-18T13:23:36.531067,46008,Woodlands Interchange,911,2026-06-18T13:24:00+08:00,SEA
49,2026-06-18T13:23:36.531067,46008,Woodlands Interchange,912,2026-06-18T13:47:05+08:00,SEA
50,2026-06-18T13:23:36.531067,46008,Woodlands Interchange,912B,2026-06-18T13:28:00+08:00,SEA
51,2026-06-18T13:23:36.531067,46008,Woodlands Interchange,913,2026-06-18T13:29:07+08:00,SEA
52,2026-06-18T13:23:36.531067,46008,Woodlands Interchange,913M,2026-06-18T13:40:00+08:00,SEA
53,2026-06-18T14:31:21.168596,9023,Orchard (Opp Orchard Stn/ION),124,2026-06-18T14:31:00+08:00,SEA
54,2026-06-18T14:31:21.168596,9023,Orchard (Opp Orchard Stn/ION),143,2026-06-18T14:34:06+08:00,SEA
55,2026-06-18T14:31:21.168596,9023,Orchard (Opp Orchard Stn/ION),167,2026-06-18T14:30:45+08:00,SEA
56,2026-06-18T14:31:21.168596,9023,Orchard (Opp Orchard Stn/ION),190,2026-06-18T14:33:18+08:00,SEA
57,2026-06-18T14:31:21.168596,9023,Orchard (Opp Orchard Stn/ION),972,2026-06-18T14:33:48+08:00,SEA
58,2026-06-18T14:31:21.168596,9023,Orchard (Opp Orchard Stn/ION),972M,2026-06-18T14:39:55+08:00,SEA
59,2026-06-18T14:31:21.168596,28009,Jurong East Interchange,105,2026-06-18T14:39:00+08:00,SEA
60,2026-06-18T14:31:21.168596,28009,Jurong East Interchange,143,2026-06-18T14:41:00+08:00,SEA
61,2026-06-18T14:31:21.168596,28009,Jurong East Interchange,143M,2026-06-18T14:38:00+08:00,SEA
62,2026-06-18T14:31:21.168596,28009,Jurong East Interchange,183,2026-06-18T14:34:00+08:00,SEA
63,2026-06-18T14:31:21.168596,28009,Jurong East Interchange,197,2026-06-18T14:41:00+08:00,SEA
64,2026-06-18T14:31:21.168596,28009,Jurong East Interchange,333,2026-06-18T14:32:00+08:00,SEA
65,2026-06-18T14:31:21.168596,28009,Jurong East Interchange,334,2026-06-18T14:40:00+08:00,SEA
66,2026-06-18T14:31:21.168596,28009,Jurong East Interchange,335,2026-06-18T14:40:00+08:00,SEA
67,2026-06-18T14:31:21.168596,28009,Jurong East Interchange,41,2026-06-18T14:43:00+08:00,SEA
68,2026-06-18T14:31:21.168596,28009,Jurong East Interchange,49,2026-06-18T14:38:00+08:00,SEA
69,2026-06-18T14:31:21.168596,28009,Jurong East Interchange,506,2026-06-18T14:33:00+08:00,SEA
70,2026-06-18T14:31:21.168596,28009,Jurong East Interchange,51,2026-06-18T14:33:00+08:00,SEA
71,2026-06-18T14:31:21.168596,28009,Jurong East Interchange,52,2026-06-18T14:43:00+08:00,SEA
72,2026-06-18T14:31:21.168596,28009,Jurong East Interchange,66,2026-06-18T14:33:00+08:00,SEA
73,2026-06-18T14:31:21.168596,28009,Jurong East Interchange,98,2026-06-18T14:34:00+08:00,SEA
74,2026-06-18T14:31:21.168596,28009,Jurong East Interchange,98M,2026-06-18T14:47:00+08:00,SEA
75,2026-06-18T14:31:21.168596,28009,Jurong East Interchange,993,2026-06-18T14:30:16+08:00,SEA
76,2026-06-18T14:31:21.168596,75009,Tampines Interchange,10,2026-06-18T14:30:00+08:00,SEA
77,2026-06-18T14:31:21.168596,75009,Tampines Interchange,127,2026-06-18T14:45:00+08:00,SEA
78,2026-06-18T14:31:21.168596,75009,Tampines Interchange,19,2026-06-18T14:48:00+08:00,SEA
79,2026-06-18T14:31:21.168596,75009,Tampines Interchange,20,2026-06-18T14:39:00+08:00,SEA
80,2026-06-18T14:31:21.168596,75009,Tampines Interchange,23,2026-06-18T14:36:00+08:00,SEA
81,2026-06-18T14:31:21.168596,75009,Tampines Interchange,28,2026-06-18T14:41:00+08:00,SEA
82,2026-06-18T14:31:21.168596,75009,Tampines Interchange,29,2026-06-18T14:33:00+08:00,SEA
83,2026-06-18T14:31:21.168596,75009,Tampines Interchange,291,2026-06-18T14:29:51+08:00,SEA
84,2026-06-18T14:31:21.168596,75009,Tampines Interchange,292,2026-06-18T14:32:00+08:00,SEA
85,2026-06-18T14:31:21.168596,75009,Tampines Interchange,293,2026-06-18T14:32:00+08:00,SEA
86,2026-06-18T14:31:21.168596,75009,Tampines Interchange,296,2026-06-18T14:30:00+08:00,SEA
87,2026-06-18T14:31:21.168596,75009,Tampines Interchange,3,2026-06-18T14:52:00+08:00,SEA
88,2026-06-18T14:31:21.168596,75009,Tampines Interchange,31,2026-06-18T14:37:00+08:00,SEA
89,2026-06-18T14:31:21.168596,75009,Tampines Interchange,37,2026-06-18T14:33:00+08:00,SEA
90,2026-06-18T14:31:21.168596,75009,Tampines Interchange,38,2026-06-18T14:34:00+08:00,SEA
91,2026-06-18T14:31:21.168596,75009,Tampines Interchange,4,2026-06-18T14:39:00+08:00,SEA
92,2026-06-18T14:31:21.168596,75009,Tampines Interchange,65,2026-06-18T14:38:00+08:00,SEA
93,2026-06-18T14:31:21.168596,75009,Tampines Interchange,67,2026-06-18T14:36:00+08:00,SEA
94,2026-06-18T14:31:21.168596,75009,Tampines Interchange,68,2026-06-18T14:35:53+08:00,SEA
95,2026-06-18T14:31:21.168596,75009,Tampines Interchange,69,2026-06-18T14:33:00+08:00,SEA
96,2026-06-18T14:31:21.168596,75009,Tampines Interchange,72,2026-06-18T14:31:00+08:00,SEA
97,2026-06-18T14:31:21.168596,75009,Tampines Interchange,8,2026-06-18T14:31:00+08:00,SEA
98,2026-06-18T14:31:21.168596,75009,Tampines Interchange,81,2026-06-18T14:37:00+08:00,SEA
99,2026-06-18T14:31:21.168596,75009,Tampines Interchange,969,2026-06-18T14:30:00+08:00,SEA
100,2026-06-18T14:31:21.168596,46008,Woodlands Interchange,911,2026-06-18T14:35:32+08:00,SEA
101,2026-06-18T14:31:21.168596,46008,Woodlands Interchange,912,2026-06-18T14:35:04+08:00,SEA
102,2026-06-18T14:31:21.168596,46008,Woodlands Interchange,912B,2026-06-18T14:38:00+08:00,SEA
103,2026-06-18T14:31:21.168596,46008,Woodlands Interchange,913,2026-06-18T14:29:59+08:00,SEA
104,2026-06-18T14:31:21.168596,46008,Woodlands Interchange,913M,2026-06-18T14:40:00+08:00,SEA
105,2026-06-18T14:40:02.367787,9023,Orchard (Opp Orchard Stn/ION),124,2026-06-18T14:46:24+08:00,SEA
106,2026-06-18T14:40:02.367787,9023,Orchard (Opp Orchard Stn/ION),143,2026-06-18T14:44:56+08:00,SEA
107,2026-06-18T14:40:02.367787,9023,Orchard (Opp Orchard Stn/ION),167,2026-06-18T15:00:38+08:00,SEA
108,2026-06-18T14:40:02.367787,9023,Orchard (Opp Orchard Stn/ION),190,2026-06-18T14:44:23+08:00,SEA
109,2026-06-18T14:40:02.367787,9023,Orchard (Opp Orchard Stn/ION),972,2026-06-18T14:54:49+08:00,SEA
110,2026-06-18T14:40:02.367787,9023,Orchard (Opp Orchard Stn/ION),972M,2026-06-18T14:41:14+08:00,SEA
111,2026-06-18T14:40:02.367787,28009,Jurong East Interchange,105,2026-06-18T14:39:00+08:00,SEA
112,2026-06-18T14:40:02.367787,28009,Jurong East Interchange,143,2026-06-18T14:41:00+08:00,SEA
113,2026-06-18T14:40:02.367787,28009,Jurong East Interchange,143M,2026-06-18T14:57:00+08:00,SEA
114,2026-06-18T14:40:02.367787,28009,Jurong East Interchange,183,2026-06-18T14:44:00+08:00,SEA
115,2026-06-18T14:40:02.367787,28009,Jurong East Interchange,197,2026-06-18T14:41:00+08:00,SEA
116,2026-06-18T14:40:02.367787,28009,Jurong East Interchange,333,2026-06-18T14:45:00+08:00,SEA
117,2026-06-18T14:40:02.367787,28009,Jurong East Interchange,334,2026-06-18T14:40:00+08:00,SEA
118,2026-06-18T14:40:02.367787,28009,Jurong East Interchange,335,2026-06-18T14:40:00+08:00,SEA
119,2026-06-18T14:40:02.367787,28009,Jurong East Interchange,41,2026-06-18T14:43:00+08:00,SEA
120,2026-06-18T14:40:02.367787,28009,Jurong East Interchange,49,2026-06-18T14:48:00+08:00,SEA
121,2026-06-18T14:40:02.367787,28009,Jurong East Interchange,506,2026-06-18T14:50:00+08:00,SEA
122,2026-06-18T14:40:02.367787,28009,Jurong East Interchange,51,2026-06-18T14:47:00+08:00,SEA
123,2026-06-18T14:40:02.367787,28009,Jurong East Interchange,52,2026-06-18T14:57:00+08:00,SEA
124,2026-06-18T14:40:02.367787,28009,Jurong East Interchange,66,2026-06-18T14:48:00+08:00,SEA
125,2026-06-18T14:40:02.367787,28009,Jurong East Interchange,98,2026-06-18T14:50:00+08:00,SEA
126,2026-06-18T14:40:02.367787,28009,Jurong East Interchange,98M,2026-06-18T14:47:00+08:00,SEA
127,2026-06-18T14:40:02.367787,28009,Jurong East Interchange,993,2026-06-18T15:03:00+08:00,SEA
128,2026-06-18T14:40:02.367787,75009,Tampines Interchange,10,2026-06-18T14:47:00+08:00,SEA
129,2026-06-18T14:40:02.367787,75009,Tampines Interchange,127,2026-06-18T14:45:00+08:00,SEA
130,2026-06-18T14:40:02.367787,75009,Tampines Interchange,19,2026-06-18T14:48:00+08:00,SEA
131,2026-06-18T14:40:02.367787,75009,Tampines Interchange,20,2026-06-18T14:39:12+08:00,SEA
132,2026-06-18T14:40:02.367787,75009,Tampines Interchange,23,2026-06-18T14:45:00+08:00,SEA
133,2026-06-18T14:40:02.367787,75009,Tampines Interchange,28,2026-06-18T14:41:00+08:00,SEA
134,2026-06-18T14:40:02.367787,75009,Tampines Interchange,29,2026-06-18T14:48:00+08:00,SEA
135,2026-06-18T14:40:02.367787,75009,Tampines Interchange,291,2026-06-18T14:40:30+08:00,SEA
136,2026-06-18T14:40:02.367787,75009,Tampines Interchange,292,2026-06-18T14:42:00+08:00,SEA
137,2026-06-18T14:40:02.367787,75009,Tampines Interchange,293,2026-06-18T14:46:00+08:00,SEA
138,2026-06-18T14:40:02.367787,75009,Tampines Interchange,296,2026-06-18T14:45:00+08:00,SEA
139,2026-06-18T14:40:02.367787,75009,Tampines Interchange,3,2026-06-18T14:52:00+08:00,SEA
140,2026-06-18T14:40:02.367787,75009,Tampines Interchange,31,2026-06-18T14:49:00+08:00,SEA
141,2026-06-18T14:40:02.367787,75009,Tampines Interchange,37,2026-06-18T14:44:00+08:00,SEA
142,2026-06-18T14:40:02.367787,75009,Tampines Interchange,38,2026-06-18T14:49:00+08:00,SEA
143,2026-06-18T14:40:02.367787,75009,Tampines Interchange,4,2026-06-18T14:39:00+08:00,SEA
144,2026-06-18T14:40:02.367787,75009,Tampines Interchange,65,2026-06-18T14:39:02+08:00,SEA
145,2026-06-18T14:40:02.367787,75009,Tampines Interchange,67,2026-06-18T14:43:00+08:00,SEA
146,2026-06-18T14:40:02.367787,75009,Tampines Interchange,68,2026-06-18T14:45:36+08:00,SEA
147,2026-06-18T14:40:02.367787,75009,Tampines Interchange,69,2026-06-18T14:40:00+08:00,SEA
148,2026-06-18T14:40:02.367787,75009,Tampines Interchange,72,2026-06-18T14:41:00+08:00,SEA
149,2026-06-18T14:40:02.367787,75009,Tampines Interchange,8,2026-06-18T14:42:00+08:00,SEA
150,2026-06-18T14:40:02.367787,75009,Tampines Interchange,81,2026-06-18T14:48:00+08:00,SEA
151,2026-06-18T14:40:02.367787,75009,Tampines Interchange,969,2026-06-18T14:42:00+08:00,SEA
152,2026-06-18T14:40:02.367787,46008,Woodlands Interchange,911,2026-06-18T14:43:12+08:00,SEA
153,2026-06-18T14:40:02.367787,46008,Woodlands Interchange,912,2026-06-18T14:54:41+08:00,SEA
154,2026-06-18T14:40:02.367787,46008,Woodlands Interchange,912B,2026-06-18T14:48:00+08:00,SEA
155,2026-06-18T14:40:02.367787,46008,Woodlands Interchange,913,2026-06-18T14:47:26+08:00,SEA
156,2026-06-18T14:40:02.367787,46008,Woodlands Interchange,913M,2026-06-18T14:40:00+08:00,SEA
157,2026-06-18T14:50:02.531166,9023,Orchard (Opp Orchard Stn/ION),124,2026-06-18T14:56:15+08:00,SEA
158,2026-06-18T14:50:02.531166,9023,Orchard (Opp Orchard Stn/ION),143,2026-06-18T14:59:02+08:00,SEA
159,2026-06-18T14:50:02.531166,9023,Orchard (Opp Orchard Stn/ION),167,2026-06-18T15:01:08+08:00,SEA
160,2026-06-18T14:50:02.531166,9023,Orchard (Opp Orchard Stn/ION),190,2026-06-18T14:54:23+08:00,SEA
161,2026-06-18T14:50:02.531166,9023,Orchard (Opp Orchard Stn/ION),972,2026-06-18T14:54:20+08:00,SEA
162,2026-06-18T14:50:02.531166,9023,Orchard (Opp Orchard Stn/ION),972M,2026-06-18T14:54:51+08:00,SEA
163,2026-06-18T14:50:02.531166,28009,Jurong East Interchange,105,2026-06-18T14:53:00+08:00,SEA
164,2026-06-18T14:50:02.531166,28009,Jurong East Interchange,143,2026-06-18T14:53:00+08:00,SEA
165,2026-06-18T14:50:02.531166,28009,Jurong East Interchange,143M,2026-06-18T14:57:00+08:00,SEA
166,2026-06-18T14:50:02.531166,28009,Jurong East Interchange,183,2026-06-18T14:54:00+08:00,SEA
167,2026-06-18T14:50:02.531166,28009,Jurong East Interchange,197,2026-06-18T14:51:00+08:00,SEA
168,2026-06-18T14:50:02.531166,28009,Jurong East Interchange,333,2026-06-18T14:57:00+08:00,SEA
169,2026-06-18T14:50:02.531166,28009,Jurong East Interchange,334,2026-06-18T14:51:00+08:00,SEA
170,2026-06-18T14:50:02.531166,28009,Jurong East Interchange,335,2026-06-18T14:55:00+08:00,SEA
171,2026-06-18T14:50:02.531166,28009,Jurong East Interchange,41,2026-06-18T14:58:00+08:00,SEA
172,2026-06-18T14:50:02.531166,28009,Jurong East Interchange,49,2026-06-18T14:58:00+08:00,SEA
173,2026-06-18T14:50:02.531166,28009,Jurong East Interchange,506,2026-06-18T14:50:00+08:00,SEA
174,2026-06-18T14:50:02.531166,28009,Jurong East Interchange,51,2026-06-18T15:01:00+08:00,SEA
175,2026-06-18T14:50:02.531166,28009,Jurong East Interchange,52,2026-06-18T14:57:00+08:00,SEA
176,2026-06-18T14:50:02.531166,28009,Jurong East Interchange,66,2026-06-18T15:01:00+08:00,SEA
177,2026-06-18T14:50:02.531166,28009,Jurong East Interchange,98,2026-06-18T14:50:00+08:00,SEA
178,2026-06-18T14:50:02.531166,28009,Jurong East Interchange,98M,2026-06-18T15:03:00+08:00,SEA
179,2026-06-18T14:50:02.531166,28009,Jurong East Interchange,993,2026-06-18T15:03:00+08:00,SEA
180,2026-06-18T14:50:02.531166,75009,Tampines Interchange,10,2026-06-18T15:02:00+08:00,SEA
181,2026-06-18T14:50:02.531166,75009,Tampines Interchange,127,2026-06-18T15:05:00+08:00,SEA
182,2026-06-18T14:50:02.531166,75009,Tampines Interchange,19,2026-06-18T15:01:00+08:00,SEA
183,2026-06-18T14:50:02.531166,75009,Tampines Interchange,20,2026-06-18T14:50:00+08:00,SEA
184,2026-06-18T14:50:02.531166,75009,Tampines Interchange,23,2026-06-18T14:54:00+08:00,SEA
185,2026-06-18T14:50:02.531166,75009,Tampines Interchange,28,2026-06-18T14:53:00+08:00,SEA
186,2026-06-18T14:50:02.531166,75009,Tampines Interchange,29,2026-06-18T15:03:00+08:00,SEA
187,2026-06-18T14:50:02.531166,75009,Tampines Interchange,291,2026-06-18T14:51:00+08:00,SEA
188,2026-06-18T14:50:02.531166,75009,Tampines Interchange,292,2026-06-18T14:53:00+08:00,SEA
189,2026-06-18T14:50:02.531166,75009,Tampines Interchange,293,2026-06-18T14:49:03+08:00,SEA
190,2026-06-18T14:50:02.531166,75009,Tampines Interchange,296,2026-06-18T15:00:00+08:00,SEA
191,2026-06-18T14:50:02.531166,75009,Tampines Interchange,3,2026-06-18T14:52:00+08:00,SEA
192,2026-06-18T14:50:02.531166,75009,Tampines Interchange,31,2026-06-18T14:49:00+08:00,SEA
193,2026-06-18T14:50:02.531166,75009,Tampines Interchange,37,2026-06-18T14:54:00+08:00,SEA
194,2026-06-18T14:50:02.531166,75009,Tampines Interchange,38,2026-06-18T14:49:00+08:00,SEA
195,2026-06-18T14:50:02.531166,75009,Tampines Interchange,3A,2026-06-18T15:31:00+08:00,SEA
196,2026-06-18T14:50:02.531166,75009,Tampines Interchange,4,2026-06-18T14:51:00+08:00,SEA
197,2026-06-18T14:50:02.531166,75009,Tampines Interchange,65,2026-06-18T14:51:00+08:00,SEA
198,2026-06-18T14:50:02.531166,75009,Tampines Interchange,67,2026-06-18T14:57:00+08:00,SEA
199,2026-06-18T14:50:02.531166,75009,Tampines Interchange,68,2026-06-18T14:59:24+08:00,SEA
200,2026-06-18T14:50:02.531166,75009,Tampines Interchange,69,2026-06-18T15:00:00+08:00,SEA
201,2026-06-18T14:50:02.531166,75009,Tampines Interchange,72,2026-06-18T14:50:00+08:00,SEA
202,2026-06-18T14:50:02.531166,75009,Tampines Interchange,8,2026-06-18T14:54:00+08:00,SEA
203,2026-06-18T14:50:02.531166,75009,Tampines Interchange,81,2026-06-18T14:59:00+08:00,SEA
204,2026-06-18T14:50:02.531166,75009,Tampines Interchange,969,2026-06-18T14:54:00+08:00,SEA
205,2026-06-18T14:50:02.531166,46008,Woodlands Interchange,911,2026-06-18T14:49:08+08:00,SEA
206,2026-06-18T14:50:02.531166,46008,Woodlands Interchange,912,2026-06-18T14:55:10+08:00,SEA
207,2026-06-18T14:50:02.531166,46008,Woodlands Interchange,912B,2026-06-18T14:58:00+08:00,SEA
208,2026-06-18T14:50:02.531166,46008,Woodlands Interchange,913,2026-06-18T14:49:57+08:00,SEA
209,2026-06-18T14:50:02.531166,46008,Woodlands Interchange,913M,2026-06-18T15:00:00+08:00,SEA
210,2026-06-18T15:00:02.446584,9023,Orchard (Opp Orchard Stn/ION),124,2026-06-18T15:08:43+08:00,SEA
211,2026-06-18T15:00:02.446584,9023,Orchard (Opp Orchard Stn/ION),143,2026-06-18T15:01:05+08:00,SEA
212,2026-06-18T15:00:02.446584,9023,Orchard (Opp Orchard Stn/ION),167,2026-06-18T15:00:44+08:00,SEA
213,2026-06-18T15:00:02.446584,9023,Orchard (Opp Orchard Stn/ION),190,2026-06-18T15:02:33+08:00,SEA
214,2026-06-18T15:00:02.446584,9023,Orchard (Opp Orchard Stn/ION),972,2026-06-18T15:09:33+08:00,SEA
215,2026-06-18T15:00:02.446584,9023,Orchard (Opp Orchard Stn/ION),972M,2026-06-18T15:12:19+08:00,SEA
216,2026-06-18T15:00:02.446584,28009,Jurong East Interchange,105,2026-06-18T15:02:00+08:00,SEA
217,2026-06-18T15:00:02.446584,28009,Jurong East Interchange,143,2026-06-18T15:04:00+08:00,SEA
218,2026-06-18T15:00:02.446584,28009,Jurong East Interchange,143M,2026-06-18T15:11:00+08:00,SEA
219,2026-06-18T15:00:02.446584,28009,Jurong East Interchange,183,2026-06-18T15:02:00+08:00,SEA
220,2026-06-18T15:00:02.446584,28009,Jurong East Interchange,197,2026-06-18T15:02:00+08:00,SEA
221,2026-06-18T15:00:02.446584,28009,Jurong East Interchange,333,2026-06-18T15:07:00+08:00,SEA
222,2026-06-18T15:00:02.446584,28009,Jurong East Interchange,334,2026-06-18T15:05:00+08:00,SEA
223,2026-06-18T15:00:02.446584,28009,Jurong East Interchange,335,2026-06-18T15:06:00+08:00,SEA
224,2026-06-18T15:00:02.446584,28009,Jurong East Interchange,41,2026-06-18T15:11:00+08:00,SEA
225,2026-06-18T15:00:02.446584,28009,Jurong East Interchange,49,2026-06-18T15:08:00+08:00,SEA
226,2026-06-18T15:00:02.446584,28009,Jurong East Interchange,506,2026-06-18T15:07:00+08:00,SEA
227,2026-06-18T15:00:02.446584,28009,Jurong East Interchange,51,2026-06-18T15:01:00+08:00,SEA
228,2026-06-18T15:00:02.446584,28009,Jurong East Interchange,52,2026-06-18T14:58:52+08:00,SEA
229,2026-06-18T15:00:02.446584,28009,Jurong East Interchange,66,2026-06-18T15:13:00+08:00,SEA
230,2026-06-18T15:00:02.446584,28009,Jurong East Interchange,98,2026-06-18T15:00:00+08:00,SEA
231,2026-06-18T15:00:02.446584,28009,Jurong East Interchange,98M,2026-06-18T15:03:00+08:00,SEA
232,2026-06-18T15:00:02.446584,28009,Jurong East Interchange,993,2026-06-18T15:03:00+08:00,SEA
233,2026-06-18T15:00:02.446584,75009,Tampines Interchange,10,2026-06-18T15:02:00+08:00,SEA
234,2026-06-18T15:00:02.446584,75009,Tampines Interchange,127,2026-06-18T15:05:00+08:00,SEA
235,2026-06-18T15:00:02.446584,75009,Tampines Interchange,19,2026-06-18T15:01:00+08:00,SEA
236,2026-06-18T15:00:02.446584,75009,Tampines Interchange,20,2026-06-18T15:00:00+08:00,SEA
237,2026-06-18T15:00:02.446584,75009,Tampines Interchange,23,2026-06-18T15:04:00+08:00,SEA
238,2026-06-18T15:00:02.446584,75009,Tampines Interchange,28,2026-06-18T15:04:00+08:00,SEA
239,2026-06-18T15:00:02.446584,75009,Tampines Interchange,29,2026-06-18T15:03:00+08:00,SEA
240,2026-06-18T15:00:02.446584,75009,Tampines Interchange,291,2026-06-18T14:59:25+08:00,SEA
241,2026-06-18T15:00:02.446584,75009,Tampines Interchange,292,2026-06-18T15:03:00+08:00,SEA
242,2026-06-18T15:00:02.446584,75009,Tampines Interchange,293,2026-06-18T15:00:00+08:00,SEA
243,2026-06-18T15:00:02.446584,75009,Tampines Interchange,296,2026-06-18T15:00:00+08:00,SEA
244,2026-06-18T15:00:02.446584,75009,Tampines Interchange,3,2026-06-18T15:03:00+08:00,SEA
245,2026-06-18T15:00:02.446584,75009,Tampines Interchange,31,2026-06-18T15:01:00+08:00,SEA
246,2026-06-18T15:00:02.446584,75009,Tampines Interchange,37,2026-06-18T15:12:00+08:00,SEA
247,2026-06-18T15:00:02.446584,75009,Tampines Interchange,38,2026-06-18T15:05:00+08:00,SEA
248,2026-06-18T15:00:02.446584,75009,Tampines Interchange,3A,2026-06-18T15:31:00+08:00,SEA
249,2026-06-18T15:00:02.446584,75009,Tampines Interchange,4,2026-06-18T15:04:00+08:00,SEA
250,2026-06-18T15:00:02.446584,75009,Tampines Interchange,65,2026-06-18T15:03:00+08:00,SEA
251,2026-06-18T15:00:02.446584,75009,Tampines Interchange,67,2026-06-18T15:04:00+08:00,SEA
252,2026-06-18T15:00:02.446584,75009,Tampines Interchange,68,2026-06-18T15:00:00+08:00,SEA
253,2026-06-18T15:00:02.446584,75009,Tampines Interchange,69,2026-06-18T15:00:00+08:00,SEA
254,2026-06-18T15:00:02.446584,75009,Tampines Interchange,72,2026-06-18T14:59:08+08:00,SEA
255,2026-06-18T15:00:02.446584,75009,Tampines Interchange,8,2026-06-18T15:06:00+08:00,SEA
